interaction_id,student_id,event_id,action_type,timestamp,rating,weight
8440,308,86,viewed,18-08-2025 00:00,0,0.2
8441,308,64,liked,19-08-2025 00:00,0,0.5
8442,308,24,viewed,18-08-2025 00:00,0,0.2
8443,308,84,viewed,11-10-2025 00:00,0,0.2
8444,308,85,viewed,24-08-2025 00:00,0,0.2
8445,308,112,attended,29-08-2025 00:00,3.9,1
8446,308,104,viewed,11-10-2025 00:00,0,0.2
8447,308,80,registered,07-08-2025 00:00,5,0.8
8448,308,168,liked,09-08-2025 00:00,0,0.5
8449,308,37,viewed,22-09-2025 00:00,0,0.2
8450,308,51,viewed,08-09-2025 00:00,0,0.2
8451,308,197,registered,06-10-2025 00:00,4.9,0.8
8452,308,72,viewed,01-09-2025 00:00,0,0.2
8453,308,3,viewed,03-09-2025 00:00,0,0.2
8454,308,40,registered,11-09-2025 00:00,4.2,0.8
8455,308,161,liked,11-09-2025 00:00,0,0.5
8456,308,97,liked,27-09-2025 00:00,0,0.5
8457,308,150,liked,17-09-2025 00:00,0,0.5
8458,308,182,registered,28-09-2025 00:00,4,0.8
8459,308,143,liked,01-08-2025 00:00,0,0.5
8460,308,145,viewed,15-09-2025 00:00,0,0.2
8461,308,179,viewed,17-08-2025 00:00,0,0.2
8462,309,164,viewed,20-08-2025 00:00,0,0.2
8463,309,192,viewed,05-10-2025 00:00,0,0.2
8464,309,123,viewed,02-09-2025 00:00,0,0.2
8465,309,167,viewed,13-08-2025 00:00,0,0.2
8466,309,109,registered,18-08-2025 00:00,3.1,0.8
8467,309,67,viewed,13-10-2025 00:00,0,0.2
8468,309,200,viewed,07-10-2025 00:00,0,0.2
8469,309,66,viewed,03-08-2025 00:00,0,0.2
8470,309,155,registered,22-09-2025 00:00,3.7,0.8
8471,309,68,viewed,29-08-2025 00:00,0,0.2
8472,309,55,viewed,10-10-2025 00:00,0,0.2
8473,309,107,viewed,09-10-2025 00:00,0,0.2
8474,309,58,viewed,03-09-2025 00:00,0,0.2
8475,309,43,attended,24-08-2025 00:00,4.7,1
8476,309,120,registered,04-10-2025 00:00,4.7,0.8
8477,309,10,viewed,24-09-2025 00:00,0,0.2
8478,309,95,viewed,27-08-2025 00:00,0,0.2
8479,309,106,viewed,02-10-2025 00:00,0,0.2
8480,309,28,liked,07-08-2025 00:00,0,0.5
8481,309,193,registered,17-08-2025 00:00,3.4,0.8
8482,309,112,liked,01-08-2025 00:00,0,0.5
8483,309,91,viewed,04-10-2025 00:00,0,0.2
8484,309,50,liked,10-08-2025 00:00,0,0.5
8485,309,65,registered,02-10-2025 00:00,3.1,0.8
8486,309,177,viewed,17-08-2025 00:00,0,0.2
8487,309,46,liked,07-10-2025 00:00,0,0.5
8488,309,11,viewed,28-09-2025 00:00,0,0.2
8489,310,200,viewed,10-08-2025 00:00,0,0.2
8490,310,76,viewed,20-08-2025 00:00,0,0.2
8491,310,149,registered,18-08-2025 00:00,3.2,0.8
8492,310,197,liked,28-09-2025 00:00,0,0.5
8493,310,105,viewed,26-08-2025 00:00,0,0.2
8494,310,93,registered,15-08-2025 00:00,3.6,0.8
8495,310,159,viewed,20-08-2025 00:00,0,0.2
8496,310,154,viewed,01-09-2025 00:00,0,0.2
8497,310,6,viewed,17-08-2025 00:00,0,0.2
8498,310,86,viewed,01-09-2025 00:00,0,0.2
8499,310,34,registered,23-08-2025 00:00,3.8,0.8
8500,310,122,viewed,20-09-2025 00:00,0,0.2
8501,310,5,registered,23-08-2025 00:00,3.4,0.8
8502,310,181,viewed,22-09-2025 00:00,0,0.2
8503,310,47,attended,13-09-2025 00:00,4,1
8504,310,90,viewed,19-08-2025 00:00,0,0.2
8505,310,158,viewed,11-09-2025 00:00,0,0.2
8506,310,194,viewed,20-08-2025 00:00,0,0.2
8507,310,110,viewed,18-08-2025 00:00,0,0.2
8508,310,25,registered,31-08-2025 00:00,3.8,0.8
8509,310,29,registered,08-08-2025 00:00,3.3,0.8
8510,310,75,registered,15-08-2025 00:00,3,0.8
8511,310,56,registered,15-09-2025 00:00,4.8,0.8
8512,310,82,registered,25-09-2025 00:00,4.1,0.8
8513,310,129,viewed,14-10-2025 00:00,0,0.2
8514,310,50,viewed,29-09-2025 00:00,0,0.2
8515,310,12,attended,10-08-2025 00:00,4.9,1
8516,310,80,viewed,06-10-2025 00:00,0,0.2
8517,310,2,viewed,19-09-2025 00:00,0,0.2
8518,310,161,viewed,26-08-2025 00:00,0,0.2
8519,310,124,registered,31-08-2025 00:00,3.7,0.8
8520,310,123,registered,13-10-2025 00:00,4.6,0.8
8521,310,94,registered,30-08-2025 00:00,3,0.8
8522,310,32,registered,04-09-2025 00:00,4.1,0.8
8523,310,57,registered,10-09-2025 00:00,4.9,0.8
8524,311,85,viewed,05-08-2025 00:00,0,0.2
8525,311,122,viewed,09-08-2025 00:00,0,0.2
8526,311,15,viewed,09-09-2025 00:00,0,0.2
8527,311,114,liked,05-08-2025 00:00,0,0.5
8528,311,149,registered,13-08-2025 00:00,3.1,0.8
8529,311,76,viewed,06-09-2025 00:00,0,0.2
8530,311,49,viewed,16-09-2025 00:00,0,0.2
8531,311,38,registered,29-08-2025 00:00,5,0.8
8532,311,28,viewed,31-08-2025 00:00,0,0.2
8533,311,181,viewed,01-10-2025 00:00,0,0.2
8534,311,136,registered,17-09-2025 00:00,4.4,0.8
8535,311,59,viewed,07-08-2025 00:00,0,0.2
8536,311,9,viewed,09-10-2025 00:00,0,0.2
8537,311,193,registered,16-08-2025 00:00,3.8,0.8
8538,311,70,attended,30-08-2025 00:00,3.9,1
8539,311,46,viewed,19-08-2025 00:00,0,0.2
8540,311,102,viewed,29-09-2025 00:00,0,0.2
8541,311,175,viewed,04-09-2025 00:00,0,0.2
8542,311,68,viewed,15-08-2025 00:00,0,0.2
8543,311,106,registered,13-09-2025 00:00,4.4,0.8
8544,311,190,registered,22-08-2025 00:00,4.1,0.8
8545,311,86,liked,29-08-2025 00:00,0,0.5
8546,311,161,registered,12-10-2025 00:00,4.5,0.8
8547,311,176,viewed,09-10-2025 00:00,0,0.2
8548,311,200,viewed,07-10-2025 00:00,0,0.2
8549,311,29,viewed,18-09-2025 00:00,0,0.2
8550,311,147,liked,17-09-2025 00:00,0,0.5
8551,311,7,viewed,13-08-2025 00:00,0,0.2
8552,312,190,liked,02-09-2025 00:00,0,0.5
8553,312,61,registered,06-08-2025 00:00,3.8,0.8
8554,312,177,registered,07-09-2025 00:00,4.9,0.8
8555,312,145,registered,20-08-2025 00:00,5,0.8
8556,312,62,viewed,26-08-2025 00:00,0,0.2
8557,312,8,attended,17-09-2025 00:00,3.9,1
8558,312,180,liked,18-09-2025 00:00,0,0.5
8559,312,18,registered,01-08-2025 00:00,4.2,0.8
8560,312,15,viewed,02-08-2025 00:00,0,0.2
8561,312,176,viewed,11-09-2025 00:00,0,0.2
8562,312,89,viewed,24-08-2025 00:00,0,0.2
8563,312,185,viewed,14-10-2025 00:00,0,0.2
8564,312,93,liked,21-08-2025 00:00,0,0.5
8565,312,151,viewed,17-08-2025 00:00,0,0.2
8566,312,22,attended,19-09-2025 00:00,4.6,1
8567,312,97,registered,09-08-2025 00:00,3.2,0.8
8568,312,156,viewed,03-08-2025 00:00,0,0.2
8569,312,141,registered,04-08-2025 00:00,5,0.8
8570,312,49,registered,29-08-2025 00:00,3.9,0.8
8571,312,64,viewed,09-08-2025 00:00,0,0.2
8572,312,167,liked,13-10-2025 00:00,0,0.5
8573,312,19,viewed,11-10-2025 00:00,0,0.2
8574,312,125,viewed,29-09-2025 00:00,0,0.2
8575,312,187,viewed,26-08-2025 00:00,0,0.2
8576,312,55,attended,03-10-2025 00:00,4.4,1
8577,312,189,liked,07-10-2025 00:00,0,0.5
8578,312,74,viewed,07-10-2025 00:00,0,0.2
8579,312,165,viewed,02-10-2025 00:00,0,0.2
8580,312,128,registered,07-08-2025 00:00,3.2,0.8
8581,312,195,liked,29-09-2025 00:00,0,0.5
8582,313,179,viewed,10-09-2025 00:00,0,0.2
8583,313,99,attended,16-09-2025 00:00,3.8,1
8584,313,130,registered,15-08-2025 00:00,5,0.8
8585,313,34,registered,20-08-2025 00:00,3.1,0.8
8586,313,26,registered,16-08-2025 00:00,4.9,0.8
8587,313,27,viewed,31-08-2025 00:00,0,0.2
8588,313,145,registered,12-10-2025 00:00,4.9,0.8
8589,313,86,liked,06-09-2025 00:00,0,0.5
8590,313,110,registered,23-08-2025 00:00,3.7,0.8
8591,313,166,viewed,15-09-2025 00:00,0,0.2
8592,313,168,viewed,29-09-2025 00:00,0,0.2
8593,313,198,registered,07-10-2025 00:00,3.8,0.8
8594,313,189,viewed,16-09-2025 00:00,0,0.2
8595,313,154,liked,10-10-2025 00:00,0,0.5
8596,313,103,viewed,15-08-2025 00:00,0,0.2
8597,313,79,viewed,03-10-2025 00:00,0,0.2
8598,313,112,viewed,27-09-2025 00:00,0,0.2
8599,313,8,attended,06-09-2025 00:00,4,1
8600,313,126,liked,17-09-2025 00:00,0,0.5
8601,314,160,viewed,12-08-2025 00:00,0,0.2
8602,314,171,liked,14-10-2025 00:00,0,0.5
8603,314,174,liked,27-08-2025 00:00,0,0.5
8604,314,86,viewed,05-08-2025 00:00,0,0.2
8605,314,168,viewed,10-08-2025 00:00,0,0.2
8606,314,141,viewed,11-10-2025 00:00,0,0.2
8607,314,79,viewed,28-08-2025 00:00,0,0.2
8608,314,56,viewed,20-09-2025 00:00,0,0.2
8609,314,138,liked,05-10-2025 00:00,0,0.5
8610,314,61,registered,01-10-2025 00:00,3.7,0.8
8611,314,96,viewed,12-09-2025 00:00,0,0.2
8612,314,99,viewed,22-08-2025 00:00,0,0.2
8613,314,155,viewed,05-09-2025 00:00,0,0.2
8614,314,149,registered,02-10-2025 00:00,3.5,0.8
8615,314,152,liked,15-08-2025 00:00,0,0.5
8616,314,121,viewed,21-08-2025 00:00,0,0.2
8617,314,32,viewed,15-10-2025 00:00,0,0.2
8618,314,46,viewed,17-09-2025 00:00,0,0.2
8619,314,90,viewed,30-08-2025 00:00,0,0.2
8620,314,38,liked,22-08-2025 00:00,0,0.5
8621,314,10,registered,18-08-2025 00:00,4.2,0.8
8622,314,21,viewed,28-09-2025 00:00,0,0.2
8623,314,157,liked,12-09-2025 00:00,0,0.5
8624,314,52,attended,02-08-2025 00:00,4.6,1
8625,314,16,liked,05-09-2025 00:00,0,0.5
8626,314,98,liked,26-09-2025 00:00,0,0.5
8627,314,66,viewed,08-08-2025 00:00,0,0.2
8628,314,110,viewed,01-10-2025 00:00,0,0.2
8629,314,164,liked,03-10-2025 00:00,0,0.5
8630,314,148,registered,12-10-2025 00:00,3.2,0.8
8631,314,184,viewed,10-08-2025 00:00,0,0.2
8632,314,39,attended,08-09-2025 00:00,3.4,1
8633,314,175,liked,27-08-2025 00:00,0,0.5
8634,314,126,viewed,04-10-2025 00:00,0,0.2
8635,315,20,registered,08-10-2025 00:00,3.6,0.8
8636,315,18,viewed,13-10-2025 00:00,0,0.2
8637,315,177,registered,30-08-2025 00:00,4.5,0.8
8638,315,85,liked,04-09-2025 00:00,0,0.5
8639,315,127,viewed,14-08-2025 00:00,0,0.2
8640,315,91,viewed,09-08-2025 00:00,0,0.2
8641,315,9,viewed,19-08-2025 00:00,0,0.2
8642,315,151,registered,15-10-2025 00:00,3.9,0.8
8643,315,37,liked,14-09-2025 00:00,0,0.5
8644,315,118,viewed,14-10-2025 00:00,0,0.2
8645,315,41,viewed,01-08-2025 00:00,0,0.2
8646,315,13,viewed,07-10-2025 00:00,0,0.2
8647,315,159,registered,04-10-2025 00:00,4.1,0.8
8648,315,70,liked,23-09-2025 00:00,0,0.5
8649,315,132,liked,15-08-2025 00:00,0,0.5
8650,315,194,viewed,20-08-2025 00:00,0,0.2
8651,315,49,registered,15-10-2025 00:00,3.5,0.8
8652,315,98,viewed,11-09-2025 00:00,0,0.2
8653,315,152,viewed,09-09-2025 00:00,0,0.2
8654,315,180,registered,10-08-2025 00:00,3.2,0.8
8655,315,96,viewed,03-10-2025 00:00,0,0.2
8656,315,116,viewed,25-08-2025 00:00,0,0.2
8657,315,165,viewed,17-09-2025 00:00,0,0.2
8658,315,195,viewed,12-08-2025 00:00,0,0.2
8659,315,107,registered,22-09-2025 00:00,3.6,0.8
8660,315,48,attended,21-08-2025 00:00,3.8,1
8661,315,157,viewed,12-09-2025 00:00,0,0.2
8662,315,66,attended,06-09-2025 00:00,3.8,1
8663,315,51,viewed,23-08-2025 00:00,0,0.2
8664,315,52,attended,30-08-2025 00:00,3.7,1
8665,315,148,viewed,19-09-2025 00:00,0,0.2
8666,315,26,liked,22-08-2025 00:00,0,0.5
8667,315,105,viewed,01-09-2025 00:00,0,0.2
8668,315,138,liked,01-08-2025 00:00,0,0.5
8669,315,97,viewed,11-08-2025 00:00,0,0.2
8670,315,191,registered,01-09-2025 00:00,4.3,0.8
8671,315,2,viewed,19-09-2025 00:00,0,0.2
8672,316,16,liked,11-08-2025 00:00,0,0.5
8673,316,160,registered,01-08-2025 00:00,4.8,0.8
8674,316,88,viewed,14-08-2025 00:00,0,0.2
8675,316,67,viewed,21-09-2025 00:00,0,0.2
8676,316,121,viewed,05-10-2025 00:00,0,0.2
8677,316,176,viewed,13-09-2025 00:00,0,0.2
8678,316,13,viewed,11-08-2025 00:00,0,0.2
8679,316,185,liked,12-09-2025 00:00,0,0.5
8680,316,170,viewed,25-08-2025 00:00,0,0.2
8681,316,194,viewed,26-08-2025 00:00,0,0.2
8682,316,107,viewed,16-09-2025 00:00,0,0.2
8683,316,191,registered,02-08-2025 00:00,3.3,0.8
8684,316,64,viewed,09-08-2025 00:00,0,0.2
8685,316,147,viewed,25-09-2025 00:00,0,0.2
8686,316,135,liked,10-09-2025 00:00,0,0.5
8687,316,20,liked,26-09-2025 00:00,0,0.5
8688,316,14,liked,13-08-2025 00:00,0,0.5
8689,316,114,liked,30-09-2025 00:00,0,0.5
8690,316,148,liked,12-10-2025 00:00,0,0.5
8691,316,92,viewed,12-09-2025 00:00,0,0.2
8692,316,28,viewed,08-09-2025 00:00,0,0.2
8693,316,101,liked,22-08-2025 00:00,0,0.5
8694,316,49,viewed,14-10-2025 00:00,0,0.2
8695,316,87,registered,14-08-2025 00:00,4.3,0.8
8696,316,35,viewed,14-10-2025 00:00,0,0.2
8697,316,193,attended,04-09-2025 00:00,4,1
8698,316,197,viewed,06-09-2025 00:00,0,0.2
8699,317,193,viewed,01-08-2025 00:00,0,0.2
8700,317,22,attended,21-08-2025 00:00,4.6,1
8701,317,56,viewed,27-09-2025 00:00,0,0.2
8702,317,132,viewed,06-08-2025 00:00,0,0.2
8703,317,93,viewed,04-10-2025 00:00,0,0.2
8704,317,178,liked,09-09-2025 00:00,0,0.5
8705,317,181,viewed,04-10-2025 00:00,0,0.2
8706,317,102,liked,06-10-2025 00:00,0,0.5
8707,317,148,viewed,16-09-2025 00:00,0,0.2
8708,317,149,liked,09-10-2025 00:00,0,0.5
8709,317,49,viewed,09-10-2025 00:00,0,0.2
8710,317,31,viewed,24-08-2025 00:00,0,0.2
8711,317,73,attended,16-08-2025 00:00,3.5,1
8712,317,44,viewed,11-09-2025 00:00,0,0.2
8713,317,106,attended,14-08-2025 00:00,4.8,1
8714,318,70,registered,08-10-2025 00:00,4.5,0.8
8715,318,178,registered,31-08-2025 00:00,3.6,0.8
8716,318,164,liked,02-08-2025 00:00,0,0.5
8717,318,148,registered,19-08-2025 00:00,4.8,0.8
8718,318,32,registered,02-09-2025 00:00,3.8,0.8
8719,318,81,attended,01-10-2025 00:00,4.7,1
8720,318,49,liked,21-08-2025 00:00,0,0.5
8721,318,39,viewed,18-08-2025 00:00,0,0.2
8722,318,185,viewed,02-09-2025 00:00,0,0.2
8723,318,30,viewed,08-10-2025 00:00,0,0.2
8724,318,144,viewed,06-08-2025 00:00,0,0.2
8725,318,168,registered,30-09-2025 00:00,3.8,0.8
8726,318,7,viewed,18-08-2025 00:00,0,0.2
8727,318,25,liked,26-08-2025 00:00,0,0.5
8728,318,26,liked,15-10-2025 00:00,0,0.5
8729,318,194,registered,03-10-2025 00:00,4.3,0.8
8730,318,16,attended,24-09-2025 00:00,4.4,1
8731,318,133,attended,08-09-2025 00:00,3.1,1
8732,318,195,liked,03-10-2025 00:00,0,0.5
8733,318,36,viewed,18-08-2025 00:00,0,0.2
8734,318,56,viewed,27-09-2025 00:00,0,0.2
8735,318,27,liked,23-08-2025 00:00,0,0.5
8736,318,92,registered,07-08-2025 00:00,3,0.8
8737,318,104,registered,05-08-2025 00:00,4.8,0.8
8738,319,19,viewed,25-09-2025 00:00,0,0.2
8739,319,5,registered,30-08-2025 00:00,4.2,0.8
8740,319,177,viewed,24-08-2025 00:00,0,0.2
8741,319,173,viewed,14-08-2025 00:00,0,0.2
8742,319,194,registered,22-08-2025 00:00,4.6,0.8
8743,319,154,liked,25-08-2025 00:00,0,0.5
8744,319,183,attended,25-08-2025 00:00,4.9,1
8745,319,127,liked,28-09-2025 00:00,0,0.5
8746,319,38,liked,24-09-2025 00:00,0,0.5
8747,319,73,liked,01-10-2025 00:00,0,0.5
8748,319,119,registered,06-08-2025 00:00,3.5,0.8
8749,319,36,liked,30-08-2025 00:00,0,0.5
8750,319,89,viewed,28-09-2025 00:00,0,0.2
8751,319,71,registered,30-08-2025 00:00,3.2,0.8
8752,319,47,liked,17-09-2025 00:00,0,0.5
8753,319,111,liked,10-08-2025 00:00,0,0.5
8754,319,188,registered,24-09-2025 00:00,4.4,0.8
8755,319,75,liked,11-08-2025 00:00,0,0.5
8756,319,17,liked,10-09-2025 00:00,0,0.5
8757,319,112,viewed,29-09-2025 00:00,0,0.2
8758,319,171,registered,14-09-2025 00:00,3,0.8
8759,319,137,viewed,01-08-2025 00:00,0,0.2
8760,319,152,viewed,17-09-2025 00:00,0,0.2
8761,319,172,viewed,11-10-2025 00:00,0,0.2
8762,319,54,liked,08-09-2025 00:00,0,0.5
8763,319,178,liked,13-10-2025 00:00,0,0.5
8764,320,157,registered,11-09-2025 00:00,4.2,0.8
8765,320,103,viewed,13-08-2025 00:00,0,0.2
8766,320,51,liked,27-08-2025 00:00,0,0.5
8767,320,89,liked,15-09-2025 00:00,0,0.5
8768,320,117,viewed,13-08-2025 00:00,0,0.2
8769,320,97,viewed,22-09-2025 00:00,0,0.2
8770,320,130,viewed,13-09-2025 00:00,0,0.2
8771,320,107,viewed,30-08-2025 00:00,0,0.2
8772,320,181,attended,24-09-2025 00:00,3.5,1
8773,320,193,registered,02-08-2025 00:00,4.9,0.8
8774,320,33,viewed,04-08-2025 00:00,0,0.2
8775,320,19,viewed,02-10-2025 00:00,0,0.2
8776,320,61,viewed,19-08-2025 00:00,0,0.2
8777,320,140,viewed,03-09-2025 00:00,0,0.2
8778,320,3,viewed,02-10-2025 00:00,0,0.2
8779,320,84,registered,29-09-2025 00:00,4.7,0.8
8780,320,149,attended,26-08-2025 00:00,4.8,1
8781,320,92,registered,23-08-2025 00:00,3.4,0.8
8782,320,189,registered,15-08-2025 00:00,3.3,0.8
8783,320,200,viewed,09-08-2025 00:00,0,0.2
8784,320,66,registered,07-10-2025 00:00,4.6,0.8
8785,320,142,liked,12-10-2025 00:00,0,0.5
8786,320,72,registered,15-09-2025 00:00,4.9,0.8
8787,320,183,viewed,26-09-2025 00:00,0,0.2
8788,320,178,registered,10-09-2025 00:00,4.8,0.8
8789,320,44,attended,16-08-2025 00:00,3.1,1
8790,320,42,viewed,10-09-2025 00:00,0,0.2
8791,320,95,attended,24-09-2025 00:00,3.5,1
8792,320,150,registered,28-08-2025 00:00,3.1,0.8
8793,320,86,viewed,27-08-2025 00:00,0,0.2
8794,320,87,viewed,14-08-2025 00:00,0,0.2
8795,320,26,registered,08-10-2025 00:00,4,0.8
8796,320,198,viewed,31-08-2025 00:00,0,0.2
8797,320,49,viewed,25-09-2025 00:00,0,0.2
8798,321,197,viewed,10-10-2025 00:00,0,0.2
8799,321,86,viewed,27-09-2025 00:00,0,0.2
8800,321,149,liked,25-08-2025 00:00,0,0.5
8801,321,67,viewed,09-08-2025 00:00,0,0.2
8802,321,173,viewed,13-10-2025 00:00,0,0.2
8803,321,7,viewed,02-08-2025 00:00,0,0.2
8804,321,195,viewed,17-08-2025 00:00,0,0.2
8805,321,61,attended,05-09-2025 00:00,3.4,1
8806,321,137,viewed,03-10-2025 00:00,0,0.2
8807,321,25,viewed,27-08-2025 00:00,0,0.2
8808,321,131,viewed,17-08-2025 00:00,0,0.2
8809,321,5,viewed,22-09-2025 00:00,0,0.2
8810,321,63,viewed,06-08-2025 00:00,0,0.2
8811,321,181,registered,07-09-2025 00:00,4.7,0.8
8812,321,107,viewed,02-08-2025 00:00,0,0.2
8813,321,77,liked,15-08-2025 00:00,0,0.5
8814,321,141,viewed,31-08-2025 00:00,0,0.2
8815,321,96,viewed,12-09-2025 00:00,0,0.2
8816,321,24,attended,28-09-2025 00:00,4.1,1
8817,321,174,viewed,30-09-2025 00:00,0,0.2
8818,321,10,registered,19-08-2025 00:00,4.4,0.8
8819,321,12,viewed,30-08-2025 00:00,0,0.2
8820,321,34,liked,15-09-2025 00:00,0,0.5
8821,321,18,viewed,29-09-2025 00:00,0,0.2
8822,321,129,viewed,11-08-2025 00:00,0,0.2
8823,321,40,viewed,10-08-2025 00:00,0,0.2
8824,321,78,registered,11-10-2025 00:00,4.9,0.8
8825,321,20,liked,10-10-2025 00:00,0,0.5
8826,321,65,attended,28-09-2025 00:00,4,1
8827,321,194,viewed,26-09-2025 00:00,0,0.2
8828,321,140,attended,09-08-2025 00:00,3.4,1
8829,321,23,viewed,10-08-2025 00:00,0,0.2
8830,321,115,viewed,28-08-2025 00:00,0,0.2
8831,321,179,liked,11-08-2025 00:00,0,0.5
8832,321,35,liked,13-10-2025 00:00,0,0.5
8833,321,133,viewed,28-09-2025 00:00,0,0.2
8834,321,68,liked,21-08-2025 00:00,0,0.5
8835,321,109,viewed,04-10-2025 00:00,0,0.2
8836,322,58,liked,14-08-2025 00:00,0,0.5
8837,322,10,viewed,02-10-2025 00:00,0,0.2
8838,322,71,registered,05-10-2025 00:00,3.7,0.8
8839,322,93,viewed,12-10-2025 00:00,0,0.2
8840,322,30,viewed,09-10-2025 00:00,0,0.2
8841,322,151,liked,31-08-2025 00:00,0,0.5
8842,322,65,liked,18-08-2025 00:00,0,0.5
8843,322,82,viewed,05-09-2025 00:00,0,0.2
8844,322,88,registered,25-08-2025 00:00,4.5,0.8
8845,322,190,liked,27-09-2025 00:00,0,0.5
8846,322,129,viewed,12-10-2025 00:00,0,0.2
8847,322,105,viewed,04-08-2025 00:00,0,0.2
8848,322,131,attended,30-08-2025 00:00,4,1
8849,322,22,registered,28-09-2025 00:00,3,0.8
8850,322,166,attended,29-09-2025 00:00,4.9,1
8851,322,117,viewed,15-09-2025 00:00,0,0.2
8852,322,200,viewed,11-10-2025 00:00,0,0.2
8853,322,72,liked,24-08-2025 00:00,0,0.5
8854,322,196,viewed,14-09-2025 00:00,0,0.2
8855,322,138,viewed,14-09-2025 00:00,0,0.2
8856,322,143,registered,29-08-2025 00:00,4.3,0.8
8857,322,176,viewed,05-08-2025 00:00,0,0.2
8858,322,8,viewed,06-10-2025 00:00,0,0.2
8859,322,128,registered,22-09-2025 00:00,3.9,0.8
8860,322,149,liked,04-10-2025 00:00,0,0.5
8861,322,169,registered,08-10-2025 00:00,4.9,0.8
8862,322,104,liked,22-08-2025 00:00,0,0.5
8863,322,80,liked,18-08-2025 00:00,0,0.5
8864,322,11,attended,14-08-2025 00:00,4.5,1
8865,322,64,viewed,05-08-2025 00:00,0,0.2
8866,323,200,viewed,01-10-2025 00:00,0,0.2
8867,323,36,viewed,23-09-2025 00:00,0,0.2
8868,323,174,viewed,04-09-2025 00:00,0,0.2
8869,323,171,viewed,25-09-2025 00:00,0,0.2
8870,323,3,viewed,07-09-2025 00:00,0,0.2
8871,323,71,viewed,03-10-2025 00:00,0,0.2
8872,323,6,viewed,03-09-2025 00:00,0,0.2
8873,323,159,liked,23-09-2025 00:00,0,0.5
8874,323,80,viewed,15-08-2025 00:00,0,0.2
8875,323,127,registered,16-08-2025 00:00,4,0.8
8876,323,18,viewed,02-08-2025 00:00,0,0.2
8877,323,32,viewed,21-08-2025 00:00,0,0.2
8878,323,45,viewed,07-08-2025 00:00,0,0.2
8879,323,76,liked,07-09-2025 00:00,0,0.5
8880,323,104,viewed,04-08-2025 00:00,0,0.2
8881,323,28,viewed,18-08-2025 00:00,0,0.2
8882,323,177,viewed,18-09-2025 00:00,0,0.2
8883,323,114,liked,07-10-2025 00:00,0,0.5
8884,323,94,liked,01-10-2025 00:00,0,0.5
8885,323,172,liked,02-09-2025 00:00,0,0.5
8886,323,126,liked,08-08-2025 00:00,0,0.5
8887,323,138,registered,08-08-2025 00:00,3.5,0.8
8888,323,178,attended,05-10-2025 00:00,5,1
8889,323,4,registered,26-09-2025 00:00,4.2,0.8
8890,323,72,registered,04-10-2025 00:00,4.9,0.8
8891,323,25,liked,03-09-2025 00:00,0,0.5
8892,323,194,viewed,13-10-2025 00:00,0,0.2
8893,323,192,viewed,29-09-2025 00:00,0,0.2
8894,323,142,viewed,07-10-2025 00:00,0,0.2
8895,324,27,viewed,16-08-2025 00:00,0,0.2
8896,324,175,viewed,17-09-2025 00:00,0,0.2
8897,324,50,liked,30-09-2025 00:00,0,0.5
8898,324,16,viewed,01-09-2025 00:00,0,0.2
8899,324,24,viewed,28-09-2025 00:00,0,0.2
8900,324,131,viewed,20-08-2025 00:00,0,0.2
8901,324,110,viewed,18-09-2025 00:00,0,0.2
8902,324,197,registered,30-09-2025 00:00,3.6,0.8
8903,324,74,attended,12-09-2025 00:00,3.4,1
8904,324,63,viewed,12-08-2025 00:00,0,0.2
8905,324,35,registered,20-08-2025 00:00,3.4,0.8
8906,324,64,viewed,13-09-2025 00:00,0,0.2
8907,324,22,viewed,09-08-2025 00:00,0,0.2
8908,324,68,viewed,04-08-2025 00:00,0,0.2
8909,324,92,liked,04-08-2025 00:00,0,0.5
8910,324,177,viewed,02-10-2025 00:00,0,0.2
8911,324,98,viewed,21-09-2025 00:00,0,0.2
8912,324,96,liked,27-08-2025 00:00,0,0.5
8913,325,9,viewed,26-08-2025 00:00,0,0.2
8914,325,93,liked,18-08-2025 00:00,0,0.5
8915,325,33,viewed,24-09-2025 00:00,0,0.2
8916,325,46,viewed,22-09-2025 00:00,0,0.2
8917,325,20,viewed,10-09-2025 00:00,0,0.2
8918,325,173,liked,13-10-2025 00:00,0,0.5
8919,325,80,registered,09-09-2025 00:00,3.5,0.8
8920,325,68,viewed,11-08-2025 00:00,0,0.2
8921,325,42,liked,12-09-2025 00:00,0,0.5
8922,325,166,viewed,26-09-2025 00:00,0,0.2
8923,325,109,registered,10-09-2025 00:00,4.1,0.8
8924,325,113,viewed,07-10-2025 00:00,0,0.2
8925,325,168,viewed,17-09-2025 00:00,0,0.2
8926,325,63,viewed,14-08-2025 00:00,0,0.2
8927,325,192,viewed,14-10-2025 00:00,0,0.2
8928,325,194,registered,09-09-2025 00:00,4.9,0.8
8929,326,50,viewed,03-10-2025 00:00,0,0.2
8930,326,35,viewed,03-10-2025 00:00,0,0.2
8931,326,89,registered,05-10-2025 00:00,3.2,0.8
8932,326,143,liked,27-09-2025 00:00,0,0.5
8933,326,95,registered,16-09-2025 00:00,3.5,0.8
8934,326,152,registered,07-09-2025 00:00,4.8,0.8
8935,326,59,viewed,05-09-2025 00:00,0,0.2
8936,326,90,registered,30-09-2025 00:00,4,0.8
8937,326,131,viewed,06-09-2025 00:00,0,0.2
8938,326,15,registered,05-09-2025 00:00,4.1,0.8
8939,326,178,viewed,15-10-2025 00:00,0,0.2
8940,326,53,viewed,09-09-2025 00:00,0,0.2
